ID_Cliente,Churn,Genero,Idoso,Partner,Dependents,Meses_de_Contrato,PhoneService,MultipleLines,Servico_Internet,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Tipo_Contrato,PaperlessBilling,Metodo_Pagamento,Cobranca_Mensal,Cobranca_Total,Contas_Diarias
5846-QFDFI,0,Female,0,1,1,33,1,1,Fiber optic,0,1,1,1,0,0,Month-to-month,0,Credit card (automatic),88.6,2888.7,2.910643889618922
5847-MXBEO,0,Male,0,0,0,22,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.3,475.1,0.6668856767411301
5848-FHRFC,0,Female,0,0,0,68,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.05,1386.9,0.6586727989487516
5849-ASHZJ,0,Male,0,0,1,27,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.05,552.9,0.6586727989487516
5850-BDWCY,0,Female,0,0,0,6,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.2,123.65,0.6636005256241787
5854-KSRBJ,0,Male,0,1,1,70,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.4,1782.05,0.8344283837056504
5855-EIBDE,0,Female,0,1,0,49,1,1,Fiber optic,1,1,1,1,0,1,Two year,0,Credit card (automatic),106.65,5174.35,3.5036136662286466
5857-TYBCJ,0,Male,1,1,0,44,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,89.2,4040.2,2.9303547963206307
5857-XRECV,0,Female,0,0,1,2,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.5,38.25,0.6734559789750328
5858-EAFCZ,0,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.45,44.45,1.4602496714848883
5859-HZYLF,0,Male,0,1,1,26,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.15,515.75,0.6291064388961891
5862-BRIXZ,0,Male,0,0,0,46,0,No phone service,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),60.75,2893.4,1.995729303547963
5863-OOKCL,0,Female,0,0,0,10,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,18.85,163.2,0.6192509855453351
5868-CZJDR,1,Male,0,0,1,1,0,No phone service,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,31.35,31.35,1.0298948751642576
5868-YTYKS,0,Male,0,0,1,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.25,20.25,0.6652431011826544
5868-YWPDW,1,Male,1,1,0,6,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,84.2,519.15,2.7660972404730617
5871-DGTXZ,0,Male,0,0,0,32,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.8,607.7,0.6504599211563732
5872-OEQNH,0,Female,0,0,0,60,0,No phone service,DSL,1,0,1,0,0,1,One year,1,Electronic check,44.45,2773.9,1.4602496714848883
5875-YPQFJ,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.9,69.9,2.2963206307490145
5876-HZVZM,1,Female,0,1,1,6,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Credit card (automatic),55.9,365.35,1.8363994743758212
5876-QMYLD,0,Female,0,1,1,23,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.05,415.1,0.6586727989487516
5879-HMFFH,0,Female,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),88.05,6520.8,2.8925755584756896
5879-SESNB,0,Female,0,0,0,11,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,75.25,888.65,2.472076215505913
5882-CMAZQ,0,Female,0,1,1,5,0,No phone service,DSL,0,1,0,1,0,0,Month-to-month,0,Electronic check,34.25,163.55,1.1251642575558476
5883-GTGVD,1,Male,0,0,0,19,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,99.95,1931.75,3.283508541392904
5884-FBCTL,0,Female,0,1,1,72,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.1,1857.85,0.8245729303547963
5884-GCYMI,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,69.4,69.4,2.2798948751642576
5886-VLQVU,0,Male,0,1,0,35,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Bank transfer (automatic),89.85,3161.2,2.9517082785808144
5887-IKKYO,0,Male,0,1,1,58,1,1,Fiber optic,0,0,1,1,0,1,Two year,0,Bank transfer (automatic),94.35,5563.65,3.0995400788436265
5888-TLMCL,0,Female,0,1,1,69,0,No phone service,DSL,0,1,1,0,1,1,Two year,1,Credit card (automatic),54.95,3772.5,1.8051905387647833
5889-JTMUL,1,Female,1,1,0,50,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,95.05,4888.7,3.122536136662286
5889-LFOLL,1,Female,0,0,0,13,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.6,1115.2,2.779237844940867
5893-KCLGT,0,Female,0,0,1,72,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.75,1567.0,0.6488173455978975
5893-PYOLZ,0,Male,0,0,0,56,1,0,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),81.8,4534.45,2.6872536136662286
5895-QSXOD,0,Male,0,0,0,9,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,70.05,657.5,2.3012483574244413
5896-NPFWW,1,Male,0,1,1,3,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,50.15,168.15,1.6475032851511169
5897-ZYEKH,0,Female,1,1,0,67,1,1,Fiber optic,1,1,0,0,1,1,One year,1,Electronic check,105.6,7112.15,3.469119579500657
5898-IGSLP,0,Male,0,1,1,31,1,1,Fiber optic,1,0,1,1,0,0,Month-to-month,0,Electronic check,89.3,2823.0,2.933639947437582
5899-MQZZL,1,Female,0,0,0,13,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,75.0,999.45,2.463863337713535
5899-OUVKV,0,Male,0,0,0,31,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,94.5,2979.2,3.1044678055190538
5902-WBLSE,0,Female,0,1,1,70,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),20.15,1411.2,0.6619579500657029
5906-BFOZT,0,Male,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.5,19.5,0.640604467805519
5906-CVLHP,1,Female,0,1,1,45,1,0,DSL,0,1,0,1,0,0,One year,1,Credit card (automatic),54.15,2319.8,1.778909329829172
5906-DVAPM,0,Female,0,1,1,55,1,1,DSL,1,1,0,1,1,0,One year,1,Credit card (automatic),75.0,4213.9,2.463863337713535
5908-QMGOE,1,Male,1,0,0,15,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),74.2,1133.9,2.437582128777924
5909-ECHUI,1,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,56.25,56.25,1.847897503285151
5913-INRQV,0,Male,1,1,0,34,1,0,Fiber optic,1,0,0,1,1,0,One year,0,Mailed check,90.15,3128.8,2.961563731931669
5914-DVBWJ,1,Female,1,0,0,18,1,1,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Electronic check,85.45,1505.85,2.807161629434954
5914-GXMDA,0,Female,0,1,0,32,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.3,593.2,0.6340341655716163
5914-XRFQB,0,Male,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),115.8,8424.9,3.8042049934296975
5915-ANOEI,0,Male,0,1,0,70,1,1,DSL,1,1,1,1,1,0,Two year,0,Mailed check,79.15,5536.5,2.6001971090670173
5915-DGNVC,0,Female,0,1,0,49,1,1,DSL,1,1,1,0,0,1,One year,0,Electronic check,71.8,3472.05,2.3587385019710907
5916-QEWPT,0,Female,0,1,0,2,1,0,DSL,0,0,1,0,1,1,Month-to-month,0,Credit card (automatic),69.0,147.8,2.266754270696452
5917-HBSDW,0,Female,0,1,1,37,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.35,683.75,0.635676741130092
5917-RYRMG,0,Male,1,0,0,32,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.8,587.7,0.6504599211563732
5918-VUKWP,0,Female,0,0,0,32,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.55,654.55,0.6750985545335085
5919-TMRGD,1,Female,0,0,1,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.35,79.35,2.6067674113009196
5919-VCZYM,0,Male,0,0,0,2,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,42.7,0.6586727989487516
5921-NGYRH,0,Male,0,1,0,64,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Mailed check,73.55,4764.0,2.4162286465177396
5922-ABDVO,1,Female,0,1,0,19,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Mailed check,89.65,1761.05,2.945137976346912
5923-GXUOC,1,Male,0,0,0,10,1,0,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Electronic check,104.4,1081.45,3.4296977660972403
5924-IFQTT,0,Male,0,1,1,13,1,1,DSL,0,1,1,1,1,0,Month-to-month,1,Electronic check,72.8,930.05,2.3915900131406045
5924-SNGKP,0,Female,0,0,1,41,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.25,865.0,0.6652431011826544
5928-QLDHB,0,Male,0,0,0,9,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.25,684.85,2.504927726675427
5930-GBIWP,0,Male,0,0,0,69,1,1,DSL,1,1,1,1,0,1,Two year,1,Credit card (automatic),81.5,5553.25,2.6773981603153745
5931-FLJJF,1,Male,1,1,0,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.1,467.55,2.302890932982917
5934-RMPOV,0,Female,0,0,1,22,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.75,1816.75,2.784165571616294
5934-TSSAU,0,Female,0,1,1,23,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),75.3,1702.9,2.473718791064389
5935-FCCNB,0,Female,1,0,0,17,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.2,1608.15,3.0946123521681996
5937-EORGB,0,Male,1,1,0,15,1,1,Fiber optic,1,0,1,0,1,0,Month-to-month,1,Electronic check,96.5,1392.25,3.1701708278580814
5939-SXWHM,0,Male,0,1,1,48,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),26.3,1245.05,0.8639947437582128
5939-XAIXZ,0,Female,0,0,0,19,1,1,DSL,0,0,1,0,0,0,Month-to-month,1,Mailed check,56.1,1033.9,1.842969776609724
5940-AHUHD,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,70.6,70.6,2.3193166885676737
5940-NFXKV,1,Male,0,1,1,19,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,83.65,1465.75,2.7480289093298294
5943-PWAPA,0,Female,0,1,0,53,1,0,Fiber optic,0,0,0,1,1,1,One year,1,Electronic check,93.45,4872.2,3.0699737187910645
5944-UGLLK,0,Male,0,0,0,53,0,No phone service,DSL,0,0,1,1,1,1,One year,0,Credit card (automatic),54.9,3045.75,1.8035479632063074
5945-AZYHT,0,Male,0,1,0,71,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,109.6,7854.15,3.600525624178712
5947-SGKCL,0,Female,0,1,1,15,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),105.35,1559.25,3.460906701708278
5948-UJZLF,0,Male,0,0,0,2,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,49.25,97.0,1.6179369250985545
5949-EBSQK,1,Male,0,1,1,4,1,0,DSL,0,0,0,1,0,1,Month-to-month,0,Credit card (automatic),61.45,229.55,2.0187253613666227
5949-HGVJL,0,Female,0,1,0,26,1,0,DSL,0,1,0,1,1,1,Month-to-month,1,Electronic check,73.05,1959.5,2.3998028909329827
5949-XIKAE,1,Female,0,1,1,8,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,83.55,680.05,2.7447437582128775
5950-AAAGJ,0,Male,0,0,0,18,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Bank transfer (automatic),84.3,1537.9,2.769382391590013
5951-AOFIH,0,Male,0,0,0,33,1,0,DSL,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),66.4,2245.4,2.181340341655716
5954-BDFSG,0,Female,0,0,0,72,1,1,Fiber optic,0,0,1,1,1,1,Two year,1,Credit card (automatic),107.5,7853.7,3.531537450722733
5955-EPOAZ,0,Female,0,0,0,6,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.95,109.5,0.688239159001314
5955-ERIHD,1,Male,0,1,0,18,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.7,1687.95,3.1110381077529565
5956-VKDTT,1,Female,1,1,0,5,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.35,334.8,2.4425098554533506
5956-YHHRX,0,Male,1,0,0,21,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.35,2271.85,3.4280551905387644
5959-BELXA,1,Male,1,0,0,32,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),96.15,3019.25,3.1586727989487517
5960-MVTUK,0,Male,0,0,0,3,0,No phone service,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,29.75,96.85,0.9773324572930354
5960-WPXQM,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.05,79.05,2.5969119579500655
5961-VUSRV,0,Female,0,0,0,12,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.35,219.35,0.635676741130092
5965-GGPRW,0,Male,0,1,1,72,1,1,Fiber optic,1,0,1,0,1,1,Two year,0,Bank transfer (automatic),105.25,7609.75,3.4576215505913273
5966-EMAZU,0,Male,0,1,0,64,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Mailed check,108.5,6880.85,3.564388961892247
5968-HYJRZ,0,Male,0,1,1,47,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.55,1160.45,0.8065045992115637
5968-VXZLG,0,Male,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),46.6,87.9,1.530880420499343
5968-XQIVE,0,Male,0,1,1,72,1,1,Fiber optic,0,1,0,0,1,0,One year,1,Electronic check,89.7,6588.95,2.9467805519053876
5970-GHJAW,0,Male,0,1,1,46,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.95,862.4,0.6553876478318003
5973-EJGDP,0,Male,0,0,0,51,1,1,Fiber optic,0,1,1,1,0,0,Month-to-month,1,Electronic check,87.35,4473.0,2.86957950065703
5975-BAICR,0,Male,0,1,1,36,1,0,DSL,1,0,1,0,0,1,One year,1,Credit card (automatic),63.7,2188.5,2.092641261498029
5976-JCJRH,1,Male,0,1,0,10,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.3,738.2,2.3094612352168196
5977-CKHON,0,Female,0,1,1,43,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Bank transfer (automatic),92.55,4039.0,3.0404073587385017
5980-BDHPY,0,Male,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),87.1,6230.1,2.8613666228646513
5980-NOPLP,1,Female,0,1,0,44,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.1,4364.1,3.157030223390276
5981-ITEMU,1,Male,0,1,0,40,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),97.1,3706.95,3.1898817345597896
5981-ZVXOT,0,Female,1,0,0,35,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,108.35,3726.15,3.5594612352168196
5982-FPVQN,0,Female,0,1,1,37,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,95.15,3532.85,3.125821287779238
5982-PSMKW,0,Female,0,1,1,23,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),91.1,2198.3,2.9927726675427064
5982-XMDEX,0,Female,0,0,0,65,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),26.5,1698.55,0.8705650459921156
5985-BEHZK,0,Female,1,1,0,72,1,1,Fiber optic,0,1,1,0,1,1,One year,0,Credit card (automatic),105.0,7578.05,3.4494086727989486
5985-TBABQ,0,Female,0,0,0,32,1,1,DSL,1,0,0,0,1,1,One year,0,Mailed check,74.75,2282.95,2.455650459921156
5986-WWXDV,0,Male,0,0,1,39,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.35,779.2,0.635676741130092
5989-AXPUC,0,Female,0,1,0,68,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Mailed check,118.6,7990.05,3.896189224704336
5989-OMNJE,0,Female,0,1,1,24,0,No phone service,DSL,1,1,1,0,1,1,One year,0,Electronic check,57.6,1367.75,1.8922470433639946
5989-PGKJB,0,Female,0,0,0,16,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,86.25,1340.1,2.8334428383705648
5993-BQHEA,0,Male,0,0,0,12,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.05,267.0,0.6586727989487516
5993-JSUWV,0,Female,0,0,0,66,1,0,DSL,1,1,1,0,0,0,Two year,1,Bank transfer (automatic),61.15,4017.45,2.0088699080157686
5995-LFTLE,0,Male,0,0,0,58,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.3,1474.35,0.831143232588699
5995-OIGLP,1,Male,0,0,0,12,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Mailed check,56.65,654.85,1.8610381077529565
5995-SNNEW,0,Male,1,1,0,23,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.45,2184.85,3.431340341655716
5995-WWKKG,0,Female,0,0,0,37,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,19.8,695.05,0.6504599211563732
5996-DAOQL,0,Male,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.45,20.45,0.6718134034165572
5996-EBTKM,0,Female,0,1,1,67,1,1,DSL,0,0,1,1,0,1,Two year,1,Bank transfer (automatic),69.9,4615.9,2.2963206307490145
5996-NRVXR,0,Male,1,1,0,40,1,0,Fiber optic,1,1,1,1,1,0,One year,1,Credit card (automatic),98.15,4116.8,3.2243758212877793
5997-OPVFA,0,Male,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),89.05,6254.45,2.9254270696452034
5998-DZLYR,0,Female,0,1,0,61,1,1,Fiber optic,0,1,0,1,0,1,Two year,1,Bank transfer (automatic),94.35,5703.0,3.0995400788436265
5998-VVEJY,1,Male,0,0,0,26,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,80.5,2088.8,2.6445466491458607
5999-LCXAO,0,Female,0,0,0,1,0,No phone service,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,29.9,29.9,0.9822601839684625
6000-APYLU,1,Male,0,0,0,9,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.8,713.1,2.654402102496715
6000-UKLWI,0,Male,0,0,0,41,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.15,802.35,0.6619579500657029
6005-OBZPH,1,Female,1,0,0,26,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,89.15,2277.65,2.928712220762155
6007-TCTST,0,Female,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),115.8,8476.5,3.8042049934296975
6008-NAIXK,0,Male,1,0,0,54,0,No phone service,DSL,0,1,1,0,1,1,One year,1,Electronic check,55.45,2966.95,1.8216162943495402
6010-DDPPW,0,Male,0,1,0,70,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.15,1940.85,0.826215505913272
6013-BHCAW,0,Male,0,1,1,61,1,1,DSL,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),81.0,4976.15,2.6609724047306176
6015-VVHHE,1,Female,1,0,0,5,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),83.15,446.05,2.7316031537450725
6016-EJGNT,0,Female,0,1,1,48,1,1,Fiber optic,1,1,0,0,1,1,One year,1,Credit card (automatic),103.25,5037.55,3.3919185282522997
6016-LVTJQ,0,Female,0,1,1,34,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.65,716.4,0.6783837056504598
6016-NXBNJ,0,Male,0,0,0,35,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.15,638.0,0.6291064388961891
6016-QSKVI,0,Male,0,0,0,4,1,0,Fiber optic,1,1,0,1,0,1,Month-to-month,1,Mailed check,94.9,360.55,3.1176084099868593
6017-PPLPX,1,Male,0,1,1,20,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.45,1470.95,2.314388961892247
6022-KOUQO,0,Female,0,1,1,2,0,No phone service,DSL,0,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),29.05,44.75,0.9543363994743758
